8964000572542|English Regularmint Paste Medium|3.0|160.0|127.54
8964000572528|English Regularmint Paste Small|4.0|70.0|51.81
8964000572559|English Regularmint Paste Large|8.0|240.0|191.34
8886950051468|Colgate Paste 150gm|116.0|340.0|294.99
8886950051031|Colgate Paste 100gm|144.0|225.0|197.45
8886950051383|Colgate Paste 200gm|151.0|420.0|370.24
8886950050225|Colgate Paste 75gm|157.0|178.0|166.32
8886950051420|Colgate Paste 40gm|210.0|70.0|59.37
8886950066462|Sparkle 130gm|69.0|165.0|147.49
8886950066516|Sparkle 200gm|0.0|215.0|199.47
buxxl|Butterfly xxl|0.0|300.0|200.0
0buxl|Butterfly xl|0.0|390.0|200.0
00bum|Butterfly Medium|0.0|350.0|200.0
9200475761005|Sensodyne Original 100g|13.0|445.0|402.0
4567995365683|Sensodyne Original 70g|9.0|340.0|305.0
9200475781003|Sensodyne Multi-Care 100g|5.0|350.0|355.0
9200475720309|Sensodyne Rapid Action 30g|42.0|150.0|135.0
9200475780709|Sensodyne Multi-Care 70g|-4.0|255.0|233.0
9200475720705|Sensodyne Rapid Action 70g|72.0|375.0|335.0
4567995365560|Sensodyne Rapid Action 100g|36.0|490.0|445.0
8886950056067|Colgate Max Fresh 125g|85.0|320.0|285.14
8886950056012|Colgate Max Fresh 75g|112.0|220.0|192.81
8886950052168|Colgate Herbal 150g|31.0|300.0|263.78
8886950052038|Colgate Herbal 100g|51.0|215.0|192.31
8886950052243|Colgate Herbal 200+100gm|0.0|390.0|353.3
8964000570197|Soda White Giant Pack|4.0|310.0|255.1
8964000570173|Soda White Large Pack|16.0|175.0|143.49
8964000570166|Soda White Medium Pack|20.0|108.0|87.69
60014399|Vaseline Petroleum Jelly 50ml|23.0|260.0|180.0
8964002993796|We Care Petroleum Jelly 100ml|-6.0|200.0|160.0
8964002993833|We Care Petroleum Jelly 50ml|11.0|120.0|87.69
8964000515075|Mr.White Toothpaste|13.0|168.0|131.85
8964000515037|Doctor Toothpaste 90gm|6.0|245.0|191.92
8964000515051|Doctor Toothpaste 140gm|32.0|275.0|222.73
8964000515020|Doctor Brush Pack 65gm|28.0|235.0|184.24
8964000515013|Doctor Toothpaste 65gm|19.0|185.0|145.86
8964000961698|Doctor Toothpaste Long|10.0|99.0|79.55
8886950049038|Anne French 50gm|1.0|165.0|136.11
8964000045473|Eu Lotion Jar 100gm|28.0|320.0|238.63
8964000045459|Eu Cream 75gm|33.0|310.0|231.4
6291101520137|Medicam 90gm|55.0|310.0|258.84
6291101520113|Medicam 65gm|34.0|210.0|177.95
6291101525668|Medicam Brush Pack 180gm|11.0|440.0|339.73
6291101523633|Medicam Red Gel 125gm|8.0|240.0|217.18
6291101523688|Medicam Green Gel 75gm|4.0|170.0|148.15
6291101522636|Medicam 180gm|16.0|360.0|290.77
6291101523336|Medicam Herbal 75gm|12.0|145.0|138.24
6291101524227|Medicam Herbal 150gm|1.0|260.0|270.0
6291101523664|Medicam Blue Gel 125gm|18.0|270.0|213.99
6291101520106|Medicam 35gm|61.0|108.0|87.19
8886950055329|Colgate Sensitive 100gm|3.0|390.0|339.06
8886950049137|Anne French Lotion Jar|5.0|210.0|177.42
3014260228859|Gillette Gel|5.0|950.0|790.0
7702018621293|Gillette Foam|8.0|850.0|720.0
8964000024027|Forhans Toothpaste 65g|19.0|175.0|156.99
8964000024003|Forhans Toothpaste 140g|8.0|295.0|261.63
8964000515242|Nexera Toothpaste|29.0|205.0|167.05
8964000961377|Doctor Brush Pack 180gm|7.0|430.0|345.46
8964000515006|Doctor Toothpaste 35gm|43.0|88.0|69.09
8801038562476|Dorco Razor|0.0|180.0|127.5
7641232076079|Abc Toothpaste|17.0|175.0|142.57
899432000067|Dentonic Toothpaste 75gm|5.0|98.0|77.9
8886950054216|Colgate Misvak 100gm|59.0|205.0|179.62
8964000121085|Hamdard Miswak 70gm|2.0|140.0|111.85
6291101523626|Medicam Red Gel 75gm|16.0|180.0|149.66
6291101523657|Medicam Blue Gel 75gm|37.0|180.0|185.0
6291101520397|Touchme Shaving Cream|11.0|230.0|186.03
8964000045442|Eu Cream 30gm|26.0|150.0|115.7
8964000570067|English Antibacterial Paste 65g|0.0|128.0|70.0
8964000798539|Metromilan 7+|279.0|110.0|92.28
8964000798546|Metromilan Agarbati|7.0|70.0|57.0
8964001300236|Metromilan Dua Agarbati|94.0|120.0|94.08
00m45|Mosgo 45ml|-21.0|160.0|200.0
04444|Pocha Kapra|36.0|80.0|55.0
00165|Glucose 500gm|-698.0|170.0|140.0
04505|Sirka 800ml|-252.0|100.0|70.0
04504|Sirka 300ml|73.0|60.0|45.0
04503|Kewra 800ml|-60.0|80.0|60.0
04502|Kewra 300ml|-193.0|60.0|45.0
03226|Arq-E-Gulab 800ml|-55.0|80.0|60.0
6001085120946|Vaseline Petroleum Jelly 100ml|19.0|350.0|290.0
653341107077|Kingtox Rat Book|146.0|170.0|145.0
5000108478119|Quaker Oats 500gm|2.0|950.0|820.0
8851032399011|Polac Pineapple 545gm|66.0|400.0|342.5
4794236284001|Natures Own 400gm|4.0|620.0|543.2
8858951905743|Fruit Cocktail 800gm|45.0|530.0|455.0
8888011050045|C.B.C Coconut Oil 680gm|15.0|1000.0|920.0
8964001358244|Bazuri 800ml|21.0|450.0|360.0
8964000122105|Rooh Afza 800ml|525.0|480.0|425.0
855434000016|Jam-e-Shirin 800ml|261.0|480.0|430.0
8964000057469|Marhaba Gulbahar 800ml|287.0|380.0|305.0
8966000005204|Quice 800ml|209.0|460.0|415.0
620514000701|National Mixed Pickle 900g|17.0|660.0|567.23
620514009728|National Mixed Pickle 370g|40.0|320.0|284.2
620514000688|National Mango Pickle 900g|8.0|660.0|567.23
620514015699|National Crushed Pickle|17.0|420.0|365.78
6284792268006|Key Trio Pack 120ml X 3|26.0|200.0|172.36
8964000192320|Sucral 400gm|14.0|860.0|774.02
8964002706174|Olper'S Desi Ghee 500gm gross|4.0|1450.0|1338.25
7860000100055|Olper'S Desi Ghee 1kg gross|4.0|2750.0|2520.16
8966000005259|Quice 1.5Ltr|20.0|790.0|735.0
8964000122112|Rooh Afza 1.5Ltr|42.0|800.0|720.0
855434000665|Jam-e-Shirin 1.5Ltr|80.0|800.0|740.0
8964000057483|Marhaba Sandal 800ml|7.0|420.0|375.0
000ap|Arq-e-Podina 800ml|20.0|230.0|180.0
000am|Arq-e-Mako 800ml|5.0|240.0|180.0
000aa|Arq-e-Ajwain 800ml|7.0|150.0|110.0
000ac|Arq-e-Chahar 800ml|-3.0|245.0|200.0
855434009262|Sharbat Ilacheen 800ml|-1.0|490.0|425.09
000ab|Arq-e-Badiyan 800ml|5.0|160.0|180.0
855434000962|Jam-e-Shirin Suger Free 800ml|19.0|500.0|458.33
03212|Kamar Kas 50gm|-45.0|120.0|60.0
04048|Munakka 50gm|-400.0|80.0|80.0
04133|Munakka 25gm|-638.0|40.0|40.0
00081|Food Color Sachet|-1196.0|20.0|20.0
02166|Ajm Namak 50gm|-2407.0|80.0|100.0
00454|Ajm Namak 500gm|-437.0|650.0|278.0
04020|Kala Zeera 25gm|-566.0|110.0|80.0
03209|Dakhni Mirch Powder 25gm|-1575.0|110.0|100.0
03238|Dakhni Mirch Sabut 25gm|-288.0|110.0|100.0
03208|Dhania Giri 50gm|-158.0|75.0|75.0
03229|Khakseer 50gm|-33.0|80.0|20.0
04027|Tuk Malanga 50gm|-7690.0|60.0|70.0
04064|Jaiphal Javitri Set|-1539.0|120.0|160.0
04039|Isabgol Bhusi 50gm|-2119.0|180.0|165.0
04040|Isabgol Bhusi 25gm|-1670.0|90.0|130.0
04049|Gond 50gm|-474.0|65.0|80.0
000af|Aluminium Foil|28.0|280.0|230.0
000pf|Plastic Foil|18.0|180.0|130.0
311530007194|Chap-Off 60|50.0|60.0|60.0
8850252030049|Arche Cream|35.0|120.0|105.41
067238891190|Dove Soap Blue|30.0|360.0|323.0
7501056349288|Dove Soap Pink|57.0|360.0|323.0
8961014250381|Sunsilk Golden shampoo 185ml|113.0|430.0|383.33
8961014250374|Sunsilk Pink shampoo 185ml|93.0|430.0|350.0
8961014261127|Lifebuoy Golden shampoo 175ml|9.0|360.0|325.0
8961014261073|Lifebuoy Green shampoo 370ml|83.0|650.0|575.0
8961014261097|Lifebuoy Brown Shampoo 370ml|22.0|620.0|575.0
8961014261066|Lifebuoy Golden shampoo 370ml|0.0|620.0|540.0
8961014261141|Lifebuoy Green shampoo 175ml|180.0|360.0|312.5
8961014250398|Sunsilk Green shampoo 185ml|37.0|430.0|383.33
8961014246773|Lifebuoy Brown shampoo 175ml|47.0|360.0|318.33
8001841494333|Pantene Moisture Renewal 185ml|0.0|450.0|450.0
8001841494159|Pantene Golden 185ml|36.0|450.0|399.42
8001841494067|Pantene Black 185ml|9.0|450.0|399.42
8001841494425|Pantene Green 185ml|25.0|450.0|392.42
8001841494456|Pantene Green 360ml|17.0|740.0|665.7
8001841494272|Pantene Blue 360ml|10.0|740.0|656.58
8001841494180|Pantene Golden 360ml|28.0|740.0|685.0
8001841460505|Head & Shoulders Pink 360ml|1.0|790.0|706.54
8001841460567|Head & Shoulders Orange 360ml|35.0|790.0|655.0
8001841460321|Head & Shoulders Blue 360ml|40.0|790.0|697.63
8001841460710|Head & Shoulders Black 360ml|11.0|790.0|710.06
8964000833452|Perfect Air Freshener|89.0|420.0|388.0
8964000833261|Fresh Air Freshener|111.0|200.0|175.0
8964000834046|UR's Air Freshener|-4.0|200.0|175.0
8964000834626|Topic Air Freshener|-23.0|220.0|168.0
6009689191003|Bio Amla Shampoo 720ml|28.0|500.0|302.5
