3610340655401|0.0
3610340670404|13.0
3610340655388|4.0
3610340655425|20.0
8964000462232|1.0
3610340030222|0.0
000g3|1.0
8964000462263|2.0
3600541124868|0.0
8964000462270|0.0
8964000462287|1.0
6291049101504|83.0
8964002720316|0.0
8964001358244|7.0
8710447224342|25.0
8961014253863|7.0
8961014243468|5.0
8964000121085|5.0
8964000121191|3.0
8964002720408|4.0
7501056349288|17.0
067238891190|85.0
4792081029334|0.0
4792081028245|12.0
60014399|20.0
6001085120946|12.0
8999999020354|1.0
8999999003074|1.0
8999999003081|0.0
8999999719395|2.0
8999999003098|2.0
8999999003050|2.0
8999999719418|3.0
8999999020293|1.0
w3223|20.0
8966000017214|41.0
9966000145535|48.0
8964000345085|14.0
8964000345061|1.0
8964000345078|4.0
8964002993581|9.0
8964001764021|7.0
8964001764014|0.0
8964000834336|169.0
8964000834046|0.0
8961100040049|45.0
8961100040032|3.0
8961100002900|7.0
8961100002931|6.0
8961100001019|83.0
8961100002399|1.0
8961100002368|4.0
8961100001491|0.0
04510|2.0
8961100001408|12.0
8901030024023|7.0
5017306008321|9.0
8901030005176|1.0
8850252030049|4.0
8888011050045|1.0
8858768055464|45.0
8858951905743|67.0
8851032399011|45.0
8801038562476|10.0
8745222510259|16.0
855434010046|0.0
06321|19.0
855434000641|5.0
8411356780942|3.0
8411356773098|16.0
8411356775887|0.0
1224960011206|22.0
732131141344|5.0
725765313690|4.0
6954567753227|4.0
6533411384772|11.0
650311482158|1.0
647356754333|0.0
647356754340|0.0
5022496105002|17.0
5022496102001|1.0
6291069705348|5.0
6291069651072|1.0
6291069704051|0.0
5022496100120|0.0
6291069757354|0.0
8964002493234|0.0
8964002493319|0.0
8964002493333|0.0
6291069712179|0.0
6291069706383|0.0
8964002493678|0.0
5022496001946|10.0
6291069712117|0.0
0726529732467|0.0
6255236458963|18.0
6009689192048|8.0
6009689192055|4.0
6009689191089|6.0
6009689191072|0.0
6009689191027|20.0
6009689191010|13.0
6009689191003|10.0
043297013285|110.0
4904530584923|52.0
4904530591952|13.0
4794236282007|52.0
4794236284001|2.0
42164104|4.0
8999777000004|1.0
3267794000006|97.0
8023504850102|0.0
42092698|5.0
00043|1.0
000440444044|9.0
135271142002|28.0
6194058905371|0.0
03333|53.0
